StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q9,Q138,match.timer_First.Click,match.timer_Last.Click,match.timer_Page.Submit,match.timer_Click.Count,Q29_First.Click,Q29_Last.Click,Q29_Page.Submit,Q29_Click.Count,Q28,get.timer_First.Click,get.timer_Last.Click,get.timer_Page.Submit,get.timer_Click.Count,Q60_First.Click,Q60_Last.Click,Q60_Page.Submit,Q60_Click.Count,Q83,Q87,Q90_1_x,Q90_1_y,Q90,Q91,attn_check,Q55_First.Click,Q55_Last.Click,Q55_Page.Submit,Q55_Click.Count,Q57_First.Click,Q57_Last.Click,Q57_Page.Submit,Q57_Click.Count,Q20,Q100_First.Click,Q100_Last.Click,Q100_Page.Submit,Q100_Click.Count,Q84,Q141,Q142,Q143_1,Q144,Q34_First.Click,Q34_Last.Click,Q34_Page.Submit,Q34_Click.Count,Q140_First.Click,Q140_Last.Click,Q140_Page.Submit,Q140_Click.Count,fairness.new.,fairness,guesstimate.new._1,feedback..new.,Q75_First.Click,Q75_Last.Click,Q75_Page.Submit,Q75_Click.Count,Q76_First.Click,Q76_Last.Click,Q76_Page.Submit,Q76_Click.Count,Q77_First.Click,Q77_Last.Click,Q77_Page.Submit,Q77_Click.Count,Q78_First.Click,Q78_Last.Click,Q78_Page.Submit,Q78_Click.Count,Q94,Q95,Q129,Q96,Q128,Q131,Q102,Q103,researcherID,studyID,Create.New.Field.or.Choose.From.Dropdown...,groupID,participantID,groupSize,numStages,roles,participantRole,timeOutLog,maxWaitTime,id,botMatch,matchAlert,participantStatus,sendData,sendStage,getStage,getData,saveData,getWaitText,freezeTime,chatLog,chatDuration,chatName,chatWindowWidth,chatWindowHeight,chatInstructions,collective1,collective2,collective3,collective_mean,condition,condition.f,full_fairness
2022-05-09T10:01:24Z,2022-05-09T10:34:46Z,0,67.244.112.22,100,2002,1,2022-05-09T10:34:46Z,R_3MMOUwXPihkzG6E,NA,NA,NA,NA,40.7099,-73.9591,anonymous,EN,1,NA,0,0,472.028,0,0,0,3.109,0,40,0,0,659.38,0,0,0,23.242,0,5,4,391,227,Region #1,15,NA,15.534,19.735,21.338,3,0,0,25.113,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.109,0,To see how we judge the morality of those similar or dislike us? (in group/out group),1,NA,2,"it would be better for the study to have a consistent prompt to judge (the player choosing an ""unfair"" assignment)",NA,1,1,6392NwKkvp,Study1_MoHi10,NA,39,R_3MMOUwXPihkzG6E,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,*** Warning: Participant Player3-Overestimator timed out in stage 1. Survey terminated.,600,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player2-Underestimator: Hi
<br>Player1-Overestimator: hi everyone 
<br> *** Player4-Underestimator has joined the chat ***
<br>Player4-Underestimator: hi
<br>Player1-Overestimator: so how does it feel to be underestimators 
<br>Player2-Underestimator: I think it's because I was counting the larger dots
<br>Player4-Underestimator: honestly weird
<br>Player1-Overestimator: fair fair 
<br>Player4-Underestimator: i thought i would be overestimator
<br>Player4-Underestimator: because i over think
<br>Player1-Overestimator: I feel like im being called dramatic for being an overestimator 
<br>Player1-Overestimator: ^ame 
<br>Player1-Overestimator: same*
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,4,3,7,4.666666666666667,4,outgroup,3
2022-05-28T10:00:09Z,2022-05-28T10:10:26Z,0,107.77.223.81,100,616,1,2022-05-28T10:10:26Z,R_USfOpi6no8STiRX,NA,NA,NA,NA,40.8088,-73.9195,anonymous,EN,1,NA,0,0,6.804,0,0,0,3.015,0,30,0,0,12.757,0,3.941,19.305,20.992,10,1,4,761,345,Region #2,14,NA,4.577,22.695,23.368,14,18.98,18.98,25.115,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.108,0,NA,1,NA,1,NA,NA,1,1,6392NwKkvp,Study1_MoHi10,NA,41,R_USfOpi6no8STiRX,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,600,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player3-Overestimator: hi
<br>Player2-Underestimator: hi y'all
<br>Player1-Overestimator: hi
<br>Player4-Underestimator: hey
<br>Player2-Underestimator: what were you guys's numbers
<br>Player2-Underestimator: ?
<br>Player3-Overestimator: I guess 70
<br>Player3-Overestimator: how about you guys
<br>Player4-Underestimator: 50
<br>Player1-Overestimator: I guessed 30
<br>Player2-Underestimator: oh i did 80
<br>Player1-Overestimator: interesting
<br>Player2-Underestimator: seems we didn't have the same picture
<br>Player4-Underestimator: I guess we got different pics?
<br>Player2-Underestimator: yuhh
<br>Player3-Overestimator: did we?
<br>Player2-Underestimator: it's impossible for mine to be 30
<br>Player1-Overestimator: no idea
<br>Player1-Overestimator: I just made a random guess
<br>Player3-Overestimator: mine has so many dots with different sizes
<br>Player2-Underestimator: yeah same here
<br>Player2-Underestimator: it's literally impossible to count
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,5,6,4,5,4,outgroup,6
2022-05-28T09:59:52Z,2022-05-28T10:12:08Z,0,107.77.226.42,100,735,1,2022-05-28T10:12:08Z,R_3qBtOdOAWEZvAO2,NA,NA,NA,NA,40.7547,-73.9614,anonymous,EN,1,NA,0,0,13.852,0,0,0,3.012,0,70,0,0,0.481,0,20.423,20.851,25.886,2,1,4,162,74,Region #1,15,NA,14.483,14.821,31.326,2,0,0,25.111,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.008,0,NA,NA,NA,NA,3,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I do not know,1,NA,2,This recording can be made up and faked.,NA,1,1,6392NwKkvp,Study1_MoHi10,NA,41,R_3qBtOdOAWEZvAO2,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,600,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player3-Overestimator: hi
<br>Player2-Underestimator: hi y'all
<br>Player1-Overestimator: hi
<br>Player4-Underestimator: hey
<br>Player2-Underestimator: what were you guys's numbers
<br>Player2-Underestimator: ?
<br>Player3-Overestimator: I guess 70
<br>Player3-Overestimator: how about you guys
<br>Player4-Underestimator: 50
<br>Player1-Overestimator: I guessed 30
<br>Player2-Underestimator: oh i did 80
<br>Player1-Overestimator: interesting
<br>Player2-Underestimator: seems we didn't have the same picture
<br>Player4-Underestimator: I guess we got different pics?
<br>Player2-Underestimator: yuhh
<br>Player3-Overestimator: did we?
<br>Player2-Underestimator: it's impossible for mine to be 30
<br>Player1-Overestimator: no idea
<br>Player1-Overestimator: I just made a random guess
<br>Player3-Overestimator: mine has so many dots with different sizes
<br>Player2-Underestimator: yeah same here
<br>Player2-Underestimator: it's literally impossible to count
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,7,6,2,5,2,other,5
2022-05-28T09:57:13Z,2022-05-28T10:13:50Z,0,216.165.95.168,100,996,1,2022-05-28T10:13:50Z,R_2S1EDRb65yb0deN,NA,NA,NA,NA,40.7359,-73.9904,anonymous,EN,1,NA,0,0,82.48,0,0,0,3.112,0,50,0,0,15.205,0,19.404,19.404,25.284,1,1,4,181,67,Region #1,17,NA,15.27,15.27,21.354,1,0,0,25.011,0,1,17.983,17.983,19.783,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The title pertained to morals, perhaps it had to do with choosing the task. Left with a choice between easy and hard which would you choose? Also would you be ""fair"" and randomize it or choose the better experiment for yourself.",1,NA,1,NA,NA,1,1,6392NwKkvp,Study1_MoHi10,NA,41,R_2S1EDRb65yb0deN,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,600,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player3-Overestimator: hi
<br>Player2-Underestimator: hi y'all
<br>Player1-Overestimator: hi
<br>Player4-Underestimator: hey
<br>Player2-Underestimator: what were you guys's numbers
<br>Player2-Underestimator: ?
<br>Player3-Overestimator: I guess 70
<br>Player3-Overestimator: how about you guys
<br>Player4-Underestimator: 50
<br>Player1-Overestimator: I guessed 30
<br>Player2-Underestimator: oh i did 80
<br>Player1-Overestimator: interesting
<br>Player2-Underestimator: seems we didn't have the same picture
<br>Player4-Underestimator: I guess we got different pics?
<br>Player2-Underestimator: yuhh
<br>Player3-Overestimator: did we?
<br>Player2-Underestimator: it's impossible for mine to be 30
<br>Player1-Overestimator: no idea
<br>Player1-Overestimator: I just made a random guess
<br>Player3-Overestimator: mine has so many dots with different sizes
<br>Player2-Underestimator: yeah same here
<br>Player2-Underestimator: it's literally impossible to count
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,2,7,2,3.6666666666666665,1,self,3
2022-05-28T09:56:22Z,2022-05-28T10:16:05Z,0,172.58.228.241,100,1183,1,2022-05-28T10:16:06Z,R_ePCCcga8tjUKXzH,NA,NA,NA,NA,40.6713,-73.8943,anonymous,EN,1,NA,14.554,14.554,15.508,1,0,0,3.006,0,80,0,0,0.462,0,11.759,38.279,41.998,4,5,4,615,155,Region #2,14,NA,5.662,17.055,27.673,6,5.46,15.199,25.106,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,8,NA,NA,NA,NA,NA,0,0,15.006,0,NA,NA,NA,NA,NA,NA,NA,NA,checking how I react with other people making a decision that benefits only themselves while my task remains unchanged,1,NA,1,NA,"Plz somehow change ""Moral Groups"", the name of the study, on SONA system.",1,1,6392NwKkvp,Study1_MoHi10,NA,41,R_ePCCcga8tjUKXzH,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,600,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player3-Overestimator: hi
<br>Player2-Underestimator: hi y'all
<br>Player1-Overestimator: hi
<br>Player4-Underestimator: hey
<br>Player2-Underestimator: what were you guys's numbers
<br>Player2-Underestimator: ?
<br>Player3-Overestimator: I guess 70
<br>Player3-Overestimator: how about you guys
<br>Player4-Underestimator: 50
<br>Player1-Overestimator: I guessed 30
<br>Player2-Underestimator: oh i did 80
<br>Player1-Overestimator: interesting
<br>Player2-Underestimator: seems we didn't have the same picture
<br>Player4-Underestimator: I guess we got different pics?
<br>Player2-Underestimator: yuhh
<br>Player3-Overestimator: did we?
<br>Player2-Underestimator: it's impossible for mine to be 30
<br>Player1-Overestimator: no idea
<br>Player1-Overestimator: I just made a random guess
<br>Player3-Overestimator: mine has so many dots with different sizes
<br>Player2-Underestimator: yeah same here
<br>Player2-Underestimator: it's literally impossible to count
<br> *** Player4-Underestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,3,1,2,2,3,ingroup,3
2022-06-04T09:59:38Z,2022-06-04T10:10:40Z,0,216.165.95.147,100,662,1,2022-06-04T10:10:40Z,R_1gAw5PkehTCHJJJ,NA,NA,NA,NA,40.7359,-73.9904,anonymous,EN,1,NA,0,0,81.341,0,0,0,3.01,0,50,0,0,29.879,0,0,0,23.204,0,4,4,643,67,Region #2,17,NA,0,0,21.307,0,0,0,25.109,0,1,11.761,11.761,16.623,1,1,1,3,7,I think it gives one person an unfair advantage if they choose the green task,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,To see how people choose answers,1,NA,1,NA,No,1,2,6392NwKkvp,Study1_MoHi10,NA,43,R_1gAw5PkehTCHJJJ,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,600,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player4-Underestimator: hi
<br>Player3-Overestimator: Hi
<br>Player2-Underestimator: hi
<br>Player1-Overestimator: Hi
<br>Player2-Underestimator: not sure what to say..
<br>Player3-Overestimator: I thought it was basically a 8x8, so I guessed around that..
<br>Player1-Overestimator: Me too...
<br>Player4-Underestimator: i guessed 50
<br>Player3-Overestimator: lol
<br>Player1-Overestimator: I just randomly followed my heart
<br>Player2-Underestimator: I guessed 15
<br>Player3-Overestimator: so it is basically around 60 then
<br>Player1-Overestimator: I guessed 100
<br>Player2-Underestimator: I counted the big dots and then estimated round that
<br>Player1-Overestimator: yeah I think so
<br>Player3-Overestimator: I thought it was a working memory test lol
<br>Player4-Underestimator: what would happen if u guessed the exact number
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,5,1,3,3,1,self,3
2022-06-04T10:00:41Z,2022-06-04T10:12:09Z,0,98.116.155.15,100,687,1,2022-06-04T10:12:09Z,R_OO9EcyGmUiuCBix,NA,NA,NA,NA,40.7428,-73.9712,anonymous,EN,1,NA,0,0,7.313,0,0,0,3.108,0,15,0,0,0.435,0,0,0,21.535,0,1,4,558,342,Region #2,15,NA,14.095,14.095,25.783,1,0,0,25.006,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.007,0,NA,NA,NA,NA,1,1,9,not really,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,understand the greater depth behind subject bias in experiments in particular the observer expectancy effect,1,NA,1,NA,no,1,1,6392NwKkvp,Study1_MoHi10,NA,43,R_OO9EcyGmUiuCBix,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,600,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player4-Underestimator: hi
<br>Player3-Overestimator: Hi
<br>Player2-Underestimator: hi
<br>Player1-Overestimator: Hi
<br>Player2-Underestimator: not sure what to say..
<br>Player3-Overestimator: I thought it was basically a 8x8, so I guessed around that..
<br>Player1-Overestimator: Me too...
<br>Player4-Underestimator: i guessed 50
<br>Player3-Overestimator: lol
<br>Player1-Overestimator: I just randomly followed my heart
<br>Player2-Underestimator: I guessed 15
<br>Player3-Overestimator: so it is basically around 60 then
<br>Player1-Overestimator: I guessed 100
<br>Player2-Underestimator: I counted the big dots and then estimated round that
<br>Player1-Overestimator: yeah I think so
<br>Player3-Overestimator: I thought it was a working memory test lol
<br>Player4-Underestimator: what would happen if u guessed the exact number
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,1,3,2,2,2,other,1
2022-06-04T10:00:23Z,2022-06-04T10:14:43Z,0,216.165.95.143,100,859,1,2022-06-04T10:14:44Z,R_2f6TiBnij3sBOxu,NA,NA,NA,NA,40.7359,-73.9904,anonymous,EN,1,NA,0,0,26.697,0,0,0,3.007,0,100,0,0,22.662,0,19.721,20.074,21.329,2,1,4,154,74,Region #1,16,NA,2.167,19.845,21.007,11,0,0,25.009,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,8,Most people would choose green because it seems easier,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.008,0,determining social relationships,1,NA,1,NA,NA,1,1,6392NwKkvp,Study1_MoHi10,NA,43,R_2f6TiBnij3sBOxu,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,600,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player4-Underestimator: hi
<br>Player3-Overestimator: Hi
<br>Player2-Underestimator: hi
<br>Player1-Overestimator: Hi
<br>Player2-Underestimator: not sure what to say..
<br>Player3-Overestimator: I thought it was basically a 8x8, so I guessed around that..
<br>Player1-Overestimator: Me too...
<br>Player4-Underestimator: i guessed 50
<br>Player3-Overestimator: lol
<br>Player1-Overestimator: I just randomly followed my heart
<br>Player2-Underestimator: I guessed 15
<br>Player3-Overestimator: so it is basically around 60 then
<br>Player1-Overestimator: I guessed 100
<br>Player2-Underestimator: I counted the big dots and then estimated round that
<br>Player1-Overestimator: yeah I think so
<br>Player3-Overestimator: I thought it was a working memory test lol
<br>Player4-Underestimator: what would happen if u guessed the exact number
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,6,2,5,4.333333333333333,4,outgroup,3
2022-06-04T09:57:31Z,2022-06-04T10:19:35Z,0,108.5.214.33,100,1323,1,2022-06-04T10:19:36Z,R_22tuidWTkYAkjJQ,NA,NA,NA,NA,40.7467,-74.0574,anonymous,EN,1,NA,0,0,180.771,0,0,0,3.109,0,80,0,0,22.37,0,0,0,25.944,0,1,4,321,345,Region #1,15,NA,0,0,30.47,0,0,0,25.009,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.107,0,NA,NA,NA,NA,"All of the questions are IQ related. But I guess, for the part to watch the other participant's selection, it is about to what extent people would trust others when others are making decisions.",1,NA,1,NA,NA,1,1,6392NwKkvp,Study1_MoHi10,NA,43,R_22tuidWTkYAkjJQ,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,600,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player4-Underestimator: hi
<br>Player3-Overestimator: Hi
<br>Player2-Underestimator: hi
<br>Player1-Overestimator: Hi
<br>Player2-Underestimator: not sure what to say..
<br>Player3-Overestimator: I thought it was basically a 8x8, so I guessed around that..
<br>Player1-Overestimator: Me too...
<br>Player4-Underestimator: i guessed 50
<br>Player3-Overestimator: lol
<br>Player1-Overestimator: I just randomly followed my heart
<br>Player2-Underestimator: I guessed 15
<br>Player3-Overestimator: so it is basically around 60 then
<br>Player1-Overestimator: I guessed 100
<br>Player2-Underestimator: I counted the big dots and then estimated round that
<br>Player1-Overestimator: yeah I think so
<br>Player3-Overestimator: I thought it was a working memory test lol
<br>Player4-Underestimator: what would happen if u guessed the exact number
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,5,4,4,4.333333333333333,3,ingroup,5
2022-06-11T09:59:50Z,2022-06-11T10:11:49Z,0,74.69.248.13,100,718,1,2022-06-11T10:11:50Z,R_3imnPvAVsq8Iwv7,NA,NA,NA,NA,44.2115,-69.0735,anonymous,EN,1,NA,0,0,61.261,0,0,0,3.108,0,50,0,0,17.321,0,15.782,15.782,22.438,1,4,1,862,227,Region #2,15,3,0,0,20.9,0,0,0,25.106,0,1,12.863,12.863,16.047,1,1,3,3,9,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,comparing ones cognitive behaviors with personality types,1,NA,2,"i dont know i just felt like the instructions were over explained on that part, it made me unsure of what the purpose was",no,1,1,6392NwKkvp,Study1_MoHi10,NA,45,R_3imnPvAVsq8Iwv7,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,600,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player4-Underestimator: i guessed 50 wbu guys
<br>Player3-Overestimator: I gussed 100
<br>Player1-Overestimator: I guessed 70 
<br>Player2-Underestimator:  
<br>Player2-Underestimator: I guessed 50
<br>Player4-Underestimator: i think the different sized bubbles were what made it hard to tell
<br>Player4-Underestimator: hard to quantify a group when the objects are all different
<br>Player1-Overestimator: Yea the different sizes make it more confusing 
<br>Player2-Underestimator: Agree
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,6,5,5,5.333333333333333,1,self,3
2022-06-11T09:59:32Z,2022-06-11T10:12:27Z,0,216.165.95.166,100,774,1,2022-06-11T10:12:28Z,R_1lbP78gdrAU2THZ,NA,NA,NA,NA,40.7359,-73.9904,anonymous,EN,1,NA,0,0,87.894,0,0,0,3.012,0,100,0,0,6.785,0,0,0,28.058,0,1,4,407,49,Region #1,16,3,0,0,31.992,0,0,0,25.009,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.008,0,NA,NA,NA,NA,test participants' preference of tasks when they have the ability to choose,1,NA,1,NA,NA,1,1,6392NwKkvp,Study1_MoHi10,NA,45,R_1lbP78gdrAU2THZ,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,600,NA,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player4-Underestimator: i guessed 50 wbu guys
<br>Player3-Overestimator: I gussed 100
<br>Player1-Overestimator: I guessed 70 
<br>Player2-Underestimator:  
<br>Player2-Underestimator: I guessed 50
<br>Player4-Underestimator: i think the different sized bubbles were what made it hard to tell
<br>Player4-Underestimator: hard to quantify a group when the objects are all different
<br>Player1-Overestimator: Yea the different sizes make it more confusing 
<br>Player2-Underestimator: Agree
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br>",NA,chatLog,NA,NA,NA,4,3,5,4,3,ingroup,4
